A路计数,B路计数,AB符合计数,归一化功率(μW),归一化后符合计数,,红光波长：794.97000nm  PPKTP温度：40.86℃  紫光功率：5mW  计数时间：10s  符合窗口：1ns  AB路延时：64.8ns
9125860,2626,17,1204.497,14.11377529,,
9135580,2936,40,1184.543,33.76829714,,
9119498,8304,929,1489.473,623.7105339,,
9123791,10997,1323,1903.818,694.9193673,,
9128558,2612,10,1152.532,8.676548677,,
9147938,2841,39,1157.93,33.68079245,,
9136953,2625,19,1150.408,16.51587958,,
9128148,2822,52,1163.35,44.69850002,,
9128363,2793,28,1161.071,24.11566562,,
9131124,2584,19,1169.765,16.24257864,,
9110626,2615,14,945.514,14.80676119,,
9133037,3002,66,1628.443,40.52951193,,
9131127,8649,949,1185.582,800.4507491,,
9109645,7836,804,1198.126,671.0479532,,
9114024,3057,86,1342.007,64.08312326,,
9101330,3230,54,1336.897,40.39204217,,
9101400,7365,697,1335.371,521.9523264,,
9112886,8542,923,1318.226,700.1834283,,
9100243,3138,58,1191.024,48.69759132,,
9088738,2723,23,1179.676,19.4968788,,
9110528,2701,21,868.406,24.18223734,,
9093696,3273,122,2122.937,57.46755556,,
9090352,2637,4,1194.63,3.348317052,,
9104209,2770,26,1187.02,21.9035905,,
9121788,3061,73,1199.099,60.87904335,,
9101494,2840,35,1193.192,29.33308302,,
9069795,6248,562,1150.32,488.5597051,,
9105262,7261,730,1164.743,626.7477031,,
9090654,3267,84,1492.614,56.27710848,,
9084012,3102,76,1911.826,39.75257163,,
9062216,3399,104,1163.438,89.39023824,,
9073459,2796,33,1163.792,28.35558244,,
9068836,2591,7,1158.881,6.040309574,,
9085321,2880,36,1154.833,31.17333848,,
9060878,3108,83,1195.936,69.40170711,,
9078227,2831,44,1206.045,36.48288414,,
9093738,6295,601,951.93,631.3489437,,
9065124,9348,1012,1633.576,619.4997968,,
9086762,4513,343,662.104,518.0455034,,
9093156,5242,411,660.524,622.2332572,,
9070829,3043,79,735.379,107.4275986,,
9047337,2858,43,745.967,57.64330057,,
9077823,2964,7,733.413,9.544417675,,
9091801,2743,29,738.839,39.25077047,,
9062103,2460,13,441.081,29.47304463,,
9075905,2606,12,1132.888,10.59239748,,
9066048,2944,59,603.671,97.73535585,,
9062068,2664,24,586.501,40.92064634,,
9052443,4404,273,584.283,467.2393344,,
9040424,4826,361,608.327,593.4308357,,
9046604,2927,74,613.556,120.6083878,,
9059747,2695,30,606.69,49.44864758,,
9033364,2864,38,697.724,54.46279618,,
9026790,2868,61,1056.677,57.72814209,,
9072555,2578,9,604.961,14.87699207,,
9041432,2619,13,608.179,21.37528589,,
9027190,3015,47,605.298,77.64770411,,
9019738,2722,33,578.886,57.00604264,,
9027040,4399,302,592.756,509.4845096,,
9047474,4707,324,606.169,534.5044039,,
9020491,4698,324,748.679,432.7622386,,
9015858,6379,605,758.814,797.2968343,,
8999415,7025,658,765.738,859.3017455,,
9034800,5674,499,704.069,708.7373539,,
9000674,5977,521,626.596,831.476741,,
9027605,5899,496,618.686,801.6990848,,
9008316,4328,286,449.002,636.9682095,,
9014021,8748,967,1167.066,828.573534,,
9054760,12947,1584,623.846,2539.088172,,
9007999,7866,842,639.777,1316.083573,,
9001528,4413,289,607.122,476.0163526,,
8994911,5778,491,630.705,778.4939076,,
8977371,4587,330,608.478,542.3367813,,
9011269,5604,445,608.268,731.5854196,,
8980706,5740,457,707.78,645.6808613,,
8995736,7054,676,1077.229,627.5360207,,
8999357,4322,278,602.146,461.6820505,,
8971519,5565,491,618.33,794.0743616,,
9029480,12964,1655,615.475,2688.980056,,
8952658,7543,744,582.286,1277.722631,,
8950502,2631,7,769.61,9.095515911,,
8986455,2702,30,775.632,38.67813602,,
8989749,2798,14,869.545,16.10037433,,
8972958,2666,6,899.002,6.674067466,,
8967211,3037,62,886.345,69.9501887,,
8992446,2732,37,884.162,41.84753473,,
8999879,4396,304,551.446,551.277913,,
8952926,7942,820,1428.659,573.964816,,
8980103,3111,84,766.474,109.5927585,,
8955985,2766,47,772.015,60.87964612,,
8986535,2895,66,886.768,74.42758422,,
8961846,2869,41,834.951,49.104678,,
8964731,2625,8,865.288,9.245476651,,
8974201,2810,43,876.341,49.06765745,,
8961352,3208,103,982.458,104.8390873,,
8962864,3073,88,1403.33,62.70798743,,
8964656,4800,325,849.038,382.786165,,
8949345,6191,478,845.434,565.3900837,,
8939686,2727,49,887.378,55.21885825,,
8962173,2719,32,892.134,35.86905106,,
8943980,2532,9,867.746,10.37169863,,
8957794,2858,43,864.716,49.72730931,,
8970506,6573,602,765.357,786.5610428,,
8971534,5915,510,766.935,664.9846467,,
8934601,2540,11,549.957,20.00156376,,
8939841,3048,78,1407.312,55.42480985,,
8970095,2555,2,822.174,2.4325751,,
8947147,2911,34,840.727,40.44118959,,
8933565,2831,54,816.011,66.17557852,,
8959823,2735,22,813.358,27.04836001,,
8948650,2890,12,793.298,15.12672413,,
8947500,2818,52,776.465,66.97017895,,
8938267,7001,689,915.185,752.8532483,,
8946080,9128,958,1354.683,707.1765129,,
8940624,2484,13,499.646,26.01842104,,
8932778,2711,21,485.506,43.25384238,,
8911663,5048,406,545.216,744.6589975,,
8946277,4846,347,564.679,614.5084198,,
8902595,2598,24,592.292,40.52055405,,
8916057,2808,36,598.452,60.15520042,,
8922589,2561,10,316.675,31.57811637,,
8912109,2825,42,775.592,54.15218311,,
8934708,2688,19,440.653,43.11782741,,
8922014,2463,6,401.597,14.94035065,,
8911817,2620,9,433.933,20.74052907,,
8917550,2833,39,461.763,84.45891074,,
8939877,4853,355,442.071,803.038426,,
8913690,4516,282,452.916,622.6320112,,
8904807,4117,234,547.386,427.4862711,,
8918716,4513,268,570.36,469.8786731,,
8942264,2985,75,551.991,135.8717805,,
8923635,2876,39,521.165,74.83234676,,
8888367,2790,40,410.256,97.5000975,,
8884937,2878,30,444.203,67.53668931,,
8882320,2603,9,303.734,29.63119045,,
8884637,2716,31,777.626,39.86492221,,
8914965,2871,64,440.281,145.3617122,,
8916836,2768,35,449.396,77.88231315,,
8885742,3987,229,435.086,526.332725,,
8880264,4452,284,445.569,637.3872509,,
8886876,4255,247,554.624,445.3467574,,
8879310,5558,433,556.947,777.4527917,,
8909024,4490,297,602.875,492.639436,,
8889842,5498,400,622.184,642.8966351,,
8900349,5524,415,606.147,684.6524028,,
8867001,5027,337,613.525,549.2848702,,
8868755,3922,201,393.873,510.3167772,,
8856772,7679,749,1010.708,741.0646794,,
8903375,11683,1370,526.599,2601.600079,,
8887497,6985,649,531.679,1220.661339,,
8910901,2916,69,609.037,113.2936094,,
8875756,2669,23,607.326,37.87092929,,
8882713,2604,11,610.435,18.0199366,,
8862552,2657,24,597.877,40.1420359,,
8865696,2876,73,525.728,138.8550733,,
8884145,2820,38,526.894,72.12076812,,
8894468,3966,203,397.657,510.4901963,,
8860116,6598,653,1018.141,641.3649976,,
8870184,2645,12,376.941,31.8352209,,
8880264,2713,12,363.619,33.00157583,,
8865303,2991,39,435.945,89.46082648,,
8882884,2791,49,447.102,109.5946786,,
8884614,3947,215,445.957,482.1092617,,
8819858,4194,238,448.516,530.6388178,,
8880680,2708,11,444.25,24.76083286,,
8875539,2686,22,450.179,48.86944971,,
8858027,4647,343,443.47,773.4457799,,
8842305,4474,299,417.364,716.4010312,,
8859199,3985,171,472.169,362.1584644,,
8855641,4194,271,453.667,597.3544472,,
